"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"3","mor","bdcoco_lasso_mor","0.2","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.2_iteration_1.csv","0.274283630979237","0.314369222923175","0.166977413074498","1997","100","59","6146","4069","2077","0.00132035577852224","0.0217022092108828",NA,NA,"0.867093549898485","0.903498779495525","0.884921899904367","593","851","5552","0.0134729771192212","0.711779066219103","0.755098737455487","0.732799245994345","1513","1889","4665","7.19409019179805e-151"
"8","mor","bdcoco_lasso_mor","0.2","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.2_iteration_2.csv","0.277361927829318","0.312550395117129","0.166947937772893","1986","94","60","6101","4099","2002","0.00133034686706693","0.0228863124088452",NA,NA,"0.868030610651257","0.911745406824147","0.889351148091847","538","845","5558","0.0859961951646311","0.717271895025938","0.766134289439374","0.740898345153664","1435","1853","4701","2.96297362771381e-143"
"12","mor","bdcoco_lasso_mor","0.2","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.2_iteration_3.csv","0.27458896933036","0.316281416532397","0.166982700396338","1951","92","59","5825","3920","1905","0.00131646986289729","0.0233881431103347",NA,NA,"0.838981727315321","0.92239010989011","0.878711049317085","452","1031","5372","0.00163736453199644","0.708269758925847","0.792015014502645","0.747805074506645","1219","1912","4642","7.98957385893021e-159"
"18","mor","bdcoco_lasso_mor","0.2","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.2_iteration_4.csv","0.271014615670145","0.309645821860605","0.168793155846257","2002","97","60","6138","4118","2020","0.00131497763381151","0.0232899463133908",NA,NA,"0.875683273465563","0.913638585628157","0.894258373205742","530","796","5607","0.466975652127444","0.716356423558132","0.76044703595724","0.737743557511","1479","1859","4695","4.53172535845623e-122"
"24","mor","bdcoco_lasso_mor","0.2","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.2_iteration_5.csv","0.269413925362828","0.312976900495298","0.166297444630041","1975","90","60","5919","3951","1968","0.00130893352103781","0.0227124001272577",NA,NA,"0.846946743713884","0.91620206115898","0.88021425093329","496","980","5423","0.0345542304711832","0.711626487641135","0.783602150537634","0.745881976651207","1288","1890","4664","1.52114228668268e-144"
"4","mor","bdcoco_lasso_mor","0.3","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.3_iteration_1.csv","0.277581881685102","0.318770726182173","0.16616014428236","1965","91","60","5817","3887","1930","0.00129733534412506","0.0224221027265361",NA,NA,"0.824457285647353","0.906888850712936","0.863710732984293","542","1124","5279","1.96042505256628e-05","0.67882209337809","0.760382840540079","0.717291414752116","1402","2105","4449","1.25837798039709e-171"
"9","mor","bdcoco_lasso_mor","0.3","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.3_iteration_2.csv","0.291661749480159","0.327235838051977","0.170427768186081","1906","85","59","5594","3754","1840","0.00132916667854696","0.0246673899389025",NA,NA,"0.796345463064189","0.91216457960644","0.850329358792629","491","1304","5099","1.8917969221364e-11","0.675007628928898","0.786069651741294","0.72631751764899","1204","2130","4424","1.35637023264178e-200"
"13","mor","bdcoco_lasso_mor","0.3","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.3_iteration_3.csv","0.276010565383074","0.319077523764098","0.169096174983959","1928","94","60","5660","3763","1897","0.00130385544988542","0.0231556167061729",NA,NA,"0.805091363423395","0.910616498851793","0.85460875331565","506","1248","5155","8.1346095979962e-05","0.680500457735734","0.783280646294345","0.728282168517309","1234","2094","4460","4.51851233194493e-167"
"19","mor","bdcoco_lasso_mor","0.3","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.3_iteration_4.csv","0.29217130707568","0.326742045879565","0.165290957321869","1927","95","60","5499","3711","1788","0.00126676698214133","0.0259130054194611",NA,NA,"0.787599562704982","0.916909090909091","0.847349407712341","457","1360","5043","6.03857038864671e-13","0.664021971315227","0.785701390142625","0.71975523029852","1187","2202","4352","2.86687888166234e-206"
"25","mor","bdcoco_lasso_mor","0.3","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.3_iteration_5.csv","0.267678470568078","0.319680425524571","0.168591228988889","1899","90","59","5608","3730","1878","0.00133509504933995","0.0245538222203016",NA,NA,"0.791347805716071","0.903369584596185","0.843656343656344","542","1336","5067","2.5586232224949e-05","0.672566371681416","0.780315100017702","0.722445300335983","1241","2146","4408","2.15358829171566e-166"
"221","mor","bdcoco_lasso_mor","0.4","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.4_iteration_1.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","mor","bdcoco_lasso_mor","0.4","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.4_iteration_2.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","mor","bdcoco_lasso_mor","0.4","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.4_iteration_3.csv","0.262499406614313","0.307597355772242","0.168770626528492","1925","89","60","5568","3701","1867","0.00129256912041228","0.0212796569932233",NA,NA,"0.771044822739341","0.88699245418613","0.824964491603309","629","1466","4937","0.216733590765882","0.655019835215136","0.766881028938907","0.706550362080316","1305","2261","4293","4.50580292615568e-113"
"20","mor","bdcoco_lasso_mor","0.4","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.4_iteration_4.csv","0.269692787850016","0.3069145296092","0.167345051366115","1915","96","59","5560","3711","1849","0.001295701440559","0.0215821074839447",NA,NA,"0.777291894424489","0.894661154053568","0.831856927962561","586","1426","4977","0.131179797475468","0.657003356728715","0.769203286888174","0.708689927583937","1292","2248","4306","1.95208818768358e-109"
"26","mor","bdcoco_lasso_mor","0.4","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.4_iteration_5.csv","0.270625851896693","0.317468948481168","0.168707796804041","1874","89","58","5420","3603","1817","0.00132501944747178","0.0235573650720303",NA,NA,"0.752459784476027","0.888601991884913","0.814883720930233","604","1585","4818","0.000907153479131314","0.633506255721697","0.760718211799194","0.691308691308691","1306","2402","4152","1.01214499294276e-151"
"5","mor","bdcoco_lasso_mor","0.5","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.5_iteration_1.csv","0.289883354960997","0.327682764472766","0.167728320287951","1825","82","60","5049","3352","1697","0.00130297043193896","0.0224977554443524",NA,NA,"0.706231454005935","0.894913912527212","0.78945530726257","531","1881","4522","5.82070149262899e-12","0.600701861458651","0.775152589092341","0.676867532020975","1142","2617","3937","5.34236833302416e-194"
"28","mor","bdcoco_lasso_mor","0.5","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.5_iteration_2.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","mor","bdcoco_lasso_mor","0.5","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.5_iteration_3.csv","0.263930359818133","0.307486641018248","0.167883325624734","1862","93","59","5137","3365","1772","0.00126457324037969","0.0202413081441499",NA,NA,"0.703888802124004","0.877702044790652","0.781244583116658","628","1896","4507","0.20409448422","0.601922490082392","0.762908528331077","0.672921108742004","1226","2609","3945","1.16392157521332e-104"
"211","mor","bdcoco_lasso_mor","0.5","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.5_iteration_4.csv","0.288859964802497","0.330051189658511","0.169750799975071","1777","89","57","4907","3274","1633","0.00132489132489132","0.0229850564845133",NA,NA,"0.687334062158363","0.896516602159299","0.778111739745403","508","2002","4401","9.14412739523809e-14","0.583918217882209","0.774382840955079","0.665796798886569","1115","2727","3827","2.49771420802371e-198"
"27","mor","bdcoco_lasso_mor","0.5","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_mor_experiment_noise_0_missing_0.5_iteration_5.csv","0.26686073513124","0.314831264599325","0.171412905185997","1862","92","59","5328","3513","1815","0.00131289410848625","0.0234131262343412",NA,NA,"0.729033265656723","0.87629059508166","0.795907928388747","659","1735","4668","0.0491502317729499","0.629691791272505","0.769388516032811","0.692565866756167","1237","2427","4127","2.39122043570212e-132"
"110","moran","bdcoco_lasso_moran","0","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0_iteration_1.csv","0.270193535348875","0.310061525328267","0.168784637586653","2027","99","60","6403","4273","2130","0.00133809639643932","0.0228683095650098",NA,NA,"1","1","1","0","0","6403","0.499999046403769","0.747635032041501","0.761579110972956","0.754542654758238","1534","1654","4900","6.40404740756123e-126"
"191","moran","bdcoco_lasso_moran","0","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0_iteration_2.csv","0.270193535348875","0.310061525328267","0.168784637586653","2027","99","60","6403","4273","2130","0.00133809639643932","0.0228683095650098",NA,NA,"1","1","1","0","0","6403","0.499999046403769","0.747635032041501","0.761579110972956","0.754542654758238","1534","1654","4900","6.40404740756123e-126"
"37","moran","bdcoco_lasso_moran","0","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0_iteration_3.csv","0.270193535348875","0.310061525328267","0.168784637586653","2027","99","60","6403","4273","2130","0.00133809639643932","0.0228683095650098",NA,NA,"1","1","1","0","0","6403","0.499999046403769","0.747635032041501","0.761579110972956","0.754542654758238","1534","1654","4900","6.40404740756123e-126"
"55","moran","bdcoco_lasso_moran","0","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0_iteration_4.csv","0.270193535348875","0.310061525328267","0.168784637586653","2027","99","60","6403","4273","2130","0.00133809639643932","0.0228683095650098",NA,NA,"1","1","1","0","0","6403","0.499999046403769","0.747635032041501","0.761579110972956","0.754542654758238","1534","1654","4900","6.40404740756123e-126"
"73","moran","bdcoco_lasso_moran","0","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0_iteration_5.csv","0.270193535348875","0.310061525328267","0.168784637586653","2027","99","60","6403","4273","2130","0.00133809639643932","0.0228683095650098",NA,NA,"1","1","1","0","0","6403","0.499999046403769","0.747635032041501","0.761579110972956","0.754542654758238","1534","1654","4900","6.40404740756123e-126"
"41","moran","bdcoco_lasso_moran","0.1","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.1_iteration_1.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"222","moran","bdcoco_lasso_moran","0.1","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.1_iteration_2.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"40","moran","bdcoco_lasso_moran","0.1","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.1_iteration_3.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"58","moran","bdcoco_lasso_moran","0.1","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.1_iteration_4.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"76","moran","bdcoco_lasso_moran","0.1","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.1_iteration_5.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"71","moran","bdcoco_lasso_moran","0.2","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.2_iteration_1.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"251","moran","bdcoco_lasso_moran","0.2","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.2_iteration_2.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"43","moran","bdcoco_lasso_moran","0.2","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.2_iteration_3.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"61","moran","bdcoco_lasso_moran","0.2","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.2_iteration_4.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"79","moran","bdcoco_lasso_moran","0.2","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.2_iteration_5.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"101","moran","bdcoco_lasso_moran","0.3","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.3_iteration_1.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"281","moran","bdcoco_lasso_moran","0.3","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.3_iteration_2.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"46","moran","bdcoco_lasso_moran","0.3","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.3_iteration_3.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"64","moran","bdcoco_lasso_moran","0.3","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.3_iteration_4.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"82","moran","bdcoco_lasso_moran","0.3","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.3_iteration_5.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"131","moran","bdcoco_lasso_moran","0.4","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.4_iteration_1.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"31","moran","bdcoco_lasso_moran","0.4","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.4_iteration_2.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"49","moran","bdcoco_lasso_moran","0.4","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.4_iteration_3.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"67","moran","bdcoco_lasso_moran","0.4","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.4_iteration_4.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"85","moran","bdcoco_lasso_moran","0.4","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.4_iteration_5.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"161","moran","bdcoco_lasso_moran","0.5","0","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.5_iteration_1.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"34","moran","bdcoco_lasso_moran","0.5","0","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.5_iteration_2.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"52","moran","bdcoco_lasso_moran","0.5","0","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.5_iteration_3.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"70","moran","bdcoco_lasso_moran","0.5","0","4","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.5_iteration_4.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"88","moran","bdcoco_lasso_moran","0.5","0","5","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0_missing_0.5_iteration_5.csv",NA,NA,NA,"0","0","0","0","0","0","NaN","NaN",NA,NA,"0","0","0","0","6403","0","0","0","0","0","0","6554","0","0"
"29","moran","bdcoco_lasso_moran","0","0.5","1","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0.5_missing_0_iteration_1.csv","0.202849478066888","0.237825024224052","0.115836543000344","1800","73","59","4837","3250","1587","0.00129386142067428","0.0269053578395059",NA,NA,"0.689520537248165","0.91275584039694","0.7855871886121","422","1988","4415","3.802601131853e-110","0.615654562099481","0.82752255947498","0.706036745406824","841","2519","4035","0.400938404228872"
"201","moran","bdcoco_lasso_moran","0","0.5","2","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0.5_missing_0_iteration_2.csv","0.208587636603916","0.235710549146499","0.11185324674864","1770","70","58","4847","3254","1593","0.00134336631468086","0.0276432641467463",NA,NA,"0.689520537248165","0.91049700969272","0.784749377888375","434","1988","4415","3.51515285247295e-113","0.615196826365578","0.825552825552825","0.705018359853121","852","2522","4032","0.402479146587536"
"38","moran","bdcoco_lasso_moran","0","0.5","3","/home/icb/juan.henao/lasso_benchmark/2203_update_data/2203_raw_data/","bdcoco_lasso_moran_experiment_noise_0.5_missing_0_iteration_3.csv","0.205094463356557","0.237111319125478","0.115633422432855","1793","74","57","4886","3262","1624","0.00131785141130936","0.0268162353609023",NA,NA,"0.688427299703264","0.901984857785963","0.780868024800709","479","1995","4408","2.21268294868451e-114","0.620994812328349","0.826899634295002","0.709306378529104","852","2484","4070","0.315295490713691"
